"","weather_file","sim_start","sim_end","queenstrength","wkrdrnratio","drnmitesurvive","wkrmitesurvive","fgrlifespan","miteimmtype","RQQueenStrength","rqenable","rqenable.1","adslope","adLD50","adslopec","adLD50c","lslope","lLD50","kow","koc","halflife","halflife.1","cl4pollen","cl4nectar","cl5pollen","cl5nectar","cldpollen","cldnectar","ca13pollen","ca13nectar","ca410pollen","ca410nectar","ca1120pollen","ca1120nectar","ptrips","ntrips","pload","nload","foliar_appdate","foliar_begin","foliar_end","soilp","soilfoc","seedconc","soil_begin","soil_end","seed_begin","seed_end"
"1","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.17965250927955,2.99092320725322,96.1037676781416,5.4430172778666,10.4708542767912,"Logarithmic",2.56085308361799,"true","true",4.96816358529031,0.501983934272779,9.38590214191936,3.17083874773164,3.3972730524838,71.6753518084395,3215.46172924499,22551.4524204317,15.2107452346245,15.2107452346245,3.20766519196332,20.073544443585,2.99863854981959,36.6896234918386,2.69503955589607,0.228521798271686,6.89758944632485,55.7921867445111,5.98442233293317,61.3238844368607,0.0926586852874607,71.5563959628344,7.68001348013058,6.70100856339559,9.99061522074044,1.02226148592308,"07/01/1989","07/01/1989","07/14/1989",1.06663931859657,0.0177417910448276,8.44776011677459,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"2","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.88842527382076,4.88816327881068,25.1209262758493,68.7695098575205,11.459644259885,"Cosine",2.89715280663222,"true","true",6.72328990697861,0.401664611261804,6.79270927608013,92.1350514284212,4.50643626227975,33.7887798852026,24638.1416608754,913.67868419108,10.2150623406749,10.2150623406749,1.52198004629463,72.9072114918381,5.597571099177,31.8447606288828,1.94451939733699,36.3579673692584,5.08849000725895,60.1571466773748,7.79228837501723,156.059769070707,0.199989943765104,80.0173715129495,10.5091809923761,12.1970515116118,7.8802679409273,8.36260877083987,"07/01/1989","07/01/1989","07/14/1989",1.9761586599052,0.0113975004600361,8.96234993776307,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"3","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.80111773964018,2.71404792647809,65.0750745786354,8.39904139284045,6.48804180603474,"Exponential",3.50198212545365,"true","true",6.94202557578683,0.664578994808719,8.22379744518548,35.6839258647463,3.55711196549237,63.7860967290718,76995.6347253874,64325.5355120415,14.776627012738,14.776627012738,0.77167836856097,6.81290624197572,0.31136841326952,131.657591660041,2.83094812883064,115.424588893075,3.04637248655781,28.1390302814543,8.37082406214904,194.69508422073,2.39044070919044,89.255908280611,11.5951126418076,7.87712838500738,4.77836525067687,7.27099098265171,"07/01/1989","07/01/1989","07/14/1989",1.35162371746264,0.00757858375320211,8.02814499521628,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"4","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.79802002571523,3.82202742807567,81.4269218593836,90.7689044019207,8.35860075522214,"Cosine",2.10679046344012,"true","true",6.25159923173487,0.0635792520851828,6.21796705806628,66.8609740502574,7.44758046790957,19.6476159484889,24409.495891509,31600.4204258674,14.3983129425207,14.3983129425207,2.30820715706795,61.9386115577072,0.251175816636533,72.795077401679,0.610653947107494,62.170451763086,6.65160444732755,95.3864944539964,3.85876970679965,181.123337401077,1.81532588833943,93.4804748371243,7.75122572435066,5.59740977128968,6.84026563772932,7.94356861151755,"07/01/1989","07/01/1989","07/14/1989",1.9113759745378,0.0192345865196548,1.01919695548713,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"5","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.55775664653629,1.19851347059011,30.6315431371331,39.3752722768113,5.17216480989009,"Exponential",2.2330094575882,"true","true",8.30842388607562,0.168505924445577,7.23296264442615,17.7080629503187,6.769486034289,53.3653375840581,28796.8713514306,2462.48483803822,23.8520807493012,23.8520807493012,0.844137528911233,70.3190041473135,0.204206719994545,125.08691533003,0.589406177401543,141.818917938508,7.83879222748801,33.3405352011323,6.91265188083053,116.596367275342,0.97761005256325,43.7757395021617,7.95547551009804,13.5759316966869,5.47252071788535,4.83030961360782,"07/01/1989","07/01/1989","07/14/1989",1.06342751835473,0.00960769789549522,9.30937199643813,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"6","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.84513379260898,1.4861893998459,16.5422573452815,38.7391687836498,4.38898841571063,"Polynomial",3.11037393659353,"true","true",1.18238111026585,0.355946287882747,2.38309585792013,90.215589767653,7.91874279268086,69.7647099403679,79260.1820797857,55504.090549394,23.3821658245753,23.3821658245753,0.351120023056865,46.9829286681488,1.32133654458448,140.416295360774,2.74146504839882,136.326328560244,6.47785862097517,39.8995215818286,4.101780910464,103.641377193853,1.63164247339591,26.3886337541044,12.58941920707,6.49584554601461,3.90052785631269,1.81744039524347,"07/01/1989","07/01/1989","07/14/1989",1.61691419919953,0.00192489877040498,1.77049427642487,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"7","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.38319424632937,3.77284695208073,61.1565401079133,49.3132414296269,7.37077950499952,"Logarithmic",1.62501157540828,"true","true",3.42669907584786,0.380624960501911,1.26342433015816,91.5926439447338,4.44461452029645,42.6900616073343,32168.1494437067,29984.9232087662,8.835390292597,8.835390292597,3.38215980771929,18.3415848296136,3.91160846315324,138.071741152089,4.90551236690953,63.7455158983357,2.3340296715498,67.0683088712394,2.39303275577258,188.566761370748,2.12347830086946,61.7431559413671,13.584261406213,12.5730010261759,0.596921974793077,4.94465194409713,"07/01/1989","07/01/1989","07/14/1989",1.50365026155487,0.00399107812508009,9.75290742260404,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"8","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.9295566920191,2.56004694569856,94.3770744372159,66.7557837907225,13.701812167652,"Exponential",2.22112532891333,"true","true",6.83100656606257,0.346318177041598,7.73910402460024,47.3775392724387,3.54181843064725,20.0422189186537,81286.7257830898,10687.9239815325,20.0995420383988,20.0995420383988,3.07634770870209,39.027342828922,0.335024556610733,10.6184304691851,4.1859195549041,1.09022709075361,2.28298055361956,26.1232399940491,6.25493897497654,25.2929853554815,1.46314581809565,65.3301393613219,13.7481092498638,6.51940830750391,4.12552474765107,8.98266728501767,"07/01/1989","07/01/1989","07/14/1989",1.75124306906946,0.0131620853955392,4.96743233152665,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"9","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.21810088772327,3.51394848898053,72.4550154525787,36.8636327097192,4.17445977870375,"Exponential",2.16947543621063,"true","true",1.31790856458247,0.0534141068530735,1.31231243000366,74.1190388775272,6.81724240072072,31.93442996666,5668.72542607085,81574.4727100909,16.7889798541088,16.7889798541088,3.18236340302974,51.691017462872,4.41251878766343,27.300839626696,1.63109613116831,35.8352715731598,8.19058434413746,27.6407616958022,2.88836310280021,27.0284602930769,1.80255721416324,76.7565602250397,11.1597603186965,12.2504485817626,4.1090134344995,4.25161944702268,"07/01/1989","07/01/1989","07/14/1989",1.25997826131061,0.00407313478644937,3.46560526452959,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"10","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.55493292119354,2.62086227443069,52.1878559142351,1.74602190963924,6.85928507056087,"Polynomial",3.66585955675691,"true","true",6.65521179325879,0.596224973320728,5.55910123512149,35.8746297637052,3.29958122782409,64.8270720804245,24810.7619568554,68750.1350615409,14.4977010904811,14.4977010904811,2.81059669610113,59.6929402090609,0.685423300601542,22.5630199536681,3.43617896502838,136.306539061479,4.32632461078465,22.931665815413,8.2053348886082,113.4717030311,2.81576430285349,46.9340175203979,11.21230983641,13.2678568339907,4.62774642044678,7.92386705055833,"07/01/1989","07/01/1989","07/14/1989",1.9923837557435,0.0132031114546116,9.94514279905707,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
