"","weather_file","sim_start","sim_end","queenstrength","wkrdrnratio","drnmitesurvive","wkrmitesurvive","fgrlifespan","miteimmtype","RQQueenStrength","rqenable","adslope","adLD50","adslopec","adLD50c","lslope","lLD50","kow","koc","halflife","apprate","halflife.1","cl4pollen","cl4nectar","cl5pollen","cl5nectar","cldpollen","cldnectar","ca13pollen","ca13nectar","ca410pollen","ca410nectar","ca1120pollen","ca1120nectar","ptrips","ntrips","pload","nload","foliarenable","foliar_appdate","foliar_begin","foliar_end","soilp","soilfoc","seedconc","soil_begin","soil_end","seed_begin","seed_end"
"1","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.27886652713642,1.75096535868943,29.0079301921651,60.8289230614901,15.2823818037286,"Tangent",1.97752692992799,"true",4.91201448254287,22.1689554516547,9.7845618580468,76.6128512053837,2.59234409965575,47.9256555201558,88126.2292619204,41652.2269935415,14.0041483904701,8.15533683542907,14.0041483904701,3.72389344498515,14.7877245908603,5.15475520910695,86.4929700619541,0.137756440322846,131.91857059719,5.08553524948656,30.9433085843921,5.91975998894777,37.4532487243414,0.515949480235577,87.9197077825665,7.9929655813612,8.56073877308518,0.762822455726564,4.35881979530677,"true","06/01/1989","06/01/1989","06/08/1989",1.30613932013512,0.008158875413239,7.75865282304585,"06/01/1989","06/08/1989","06/01/1989","06/08/1989"
"2","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.89063517958857,3.15607995260507,2.67183689866215,51.3684327481315,12.8328873701394,"Tangent",2.3187091529835,"true",2.37982605956495,48.0663230309139,7.58203570870683,80.3620619353494,3.51361614651978,33.2717186507119,46574.6117862947,84994.27421425,28.1369433814194,9.59736397446855,28.1369433814194,1.8885762821883,19.3406240781769,0.252599474508315,136.810709175188,0.204957435373217,9.53234637854621,5.46920127542689,99.0920393355191,4.15707800888922,29.574801675044,1.68997327750549,48.5914546065032,5.63463817816228,12.9050929052755,2.15072087012231,3.86262323707342,"true","06/01/1989","06/01/1989","06/08/1989",1.34866023994982,0.0184772911176551,6.77132574818097,"06/01/1989","06/08/1989","06/01/1989","06/08/1989"
"3","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.62197630573064,2.43571953754872,54.9303723033518,97.9279951425269,4.45748355425894,"Logarithmic",5.69049559440464,"true",4.82875487022102,9.5655723865917,5.77993316738866,86.5728621363982,1.59283337369561,27.3527905356814,70204.0664612449,88203.6720527089,25.8078987436369,6.96073608111171,25.8078987436369,1.04276353213936,48.8619620678946,4.87786750076339,8.18545427173376,5.45715451659635,88.0096519715153,5.18244528844953,70.998214893043,6.13116108509712,169.230293212458,1.67977274022996,46.0425974987447,8.97895681904629,7.58749001659453,9.62597797857597,8.12207018490881,"true","06/01/1989","06/01/1989","06/08/1989",1.89492862462066,0.00845797949959524,5.97763748210855,"06/01/1989","06/08/1989","06/01/1989","06/08/1989"
"4","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.19338142219931,1.94455849938095,96.6481691459194,31.0981320682913,12.7594133699313,"Polynomial",1.02382840495557,"true",1.51201271638274,85.2292052253962,1.39990475354716,79.0246588394633,5.17280927859247,24.0902528472752,650.195793812224,97569.0065444023,11.9233481728239,2.95595817861496,11.9233481728239,1.60521653480828,79.7106045065448,0.510699328500777,66.8349595041946,0.0833567962981761,104.726819938514,5.66206638496369,35.9838029183447,4.14973846161738,40.8659941190854,1.03919096058235,63.5756446234882,10.6889972859062,12.9204536043108,4.13538884138688,7.85714496392757,"true","06/01/1989","06/01/1989","06/08/1989",1.44792205677368,0.00562610117578879,5.69718724978156,"06/01/1989","06/08/1989","06/01/1989","06/08/1989"
"5","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.18643965246156,1.44568186998367,75.836473563686,14.259800221771,15.0081389658153,"Logarithmic",1.85107367835008,"true",6.83107090555131,64.8184651160911,2.06626561563462,81.2597661034591,8.21658491902053,70.2486948626125,12861.0072950637,83895.9037960931,16.707127647358,5.09499809540948,16.707127647358,2.93359011225402,93.5403688345104,0.911240000277758,3.04717237595469,2.19006693223491,93.6286746407859,3.83820193568245,67.9709044285119,6.09825799071696,78.4071129560471,1.24930957029574,61.1205155588686,13.3995416550897,6.76684249890968,9.30208270903677,7.38842020742595,"true","06/01/1989","06/01/1989","06/08/1989",1.03695749375038,0.0133557253722101,3.37435416062362,"06/01/1989","06/08/1989","06/01/1989","06/08/1989"
"6","w93193-tempadj.dvf","01/01/1988","12/31/1990",5.1199866659008,3.35285671241581,39.3442517612129,40.4269621009007,13.925296831876,"Logarithmic",5.63821910438128,"true",4.58339993841946,80.1451882734424,8.48507110890932,1.66363840848347,6.13555433601141,81.8903425502691,36665.2920614119,53746.6456848911,13.1661688275635,9.68398135214811,13.1661688275635,2.34528448898345,24.5011257939041,2.30136062158272,127.462661673781,5.97791579179466,2.50691813416779,4.74170853225514,92.9720188118517,5.50357662702445,110.556133994833,2.71598085598089,44.9143401347101,8.4403857588768,6.79609571583569,6.52022008784115,8.5721438890323,"true","06/01/1989","06/01/1989","06/08/1989",1.25831562560052,0.00260425948072225,2.08154829358682,"06/01/1989","06/08/1989","06/01/1989","06/08/1989"
"7","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.94176006130874,2.49207968544215,68.2130601955578,56.0222048079595,7.51117279846221,"Polynomial",3.36375911859795,"true",3.23089532740414,19.2730235475837,1.64500816701911,14.6193082699222,1.0517796035856,23.3198214139619,44091.9229789494,66510.3869471494,13.2697389862034,8.34457221951452,13.2697389862034,1.33360452484339,97.0485525205731,2.22746424051002,97.9461361072026,0.106943524908274,141.045960935298,7.33350801356137,98.0245719663799,7.57742987566162,141.666713338345,2.89454605313949,48.3761292695999,8.92724093748257,10.4586936812848,0.0519557553343475,9.12814293988049,"true","06/01/1989","06/01/1989","06/08/1989",1.82356137922034,0.00483614853303879,9.4625788051635,"06/01/1989","06/08/1989","06/01/1989","06/08/1989"
"8","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.38689851853997,1.64907827600837,56.2437942950055,68.9216210506856,11.0239312574267,"Sine",5.19046174967661,"true",4.04319980368018,32.2207780844825,2.67496921611018,93.142475567613,6.38234211876988,57.2029376724297,55484.3136620111,75269.6136181776,5.87723361887038,4.61552142100991,5.87723361887038,0.998002665117383,93.6179179931059,5.45537720108405,95.1263112947345,3.89671553112566,75.3177117789164,7.80068813897669,37.6716097071767,4.66909829708748,151.674178754911,1.03299335693009,52.351439576596,6.81551473680884,9.18454022146761,7.61345584876835,7.48329763300717,"true","06/01/1989","06/01/1989","06/08/1989",1.77161639928818,0.0160400887625292,8.25884826551192,"06/01/1989","06/08/1989","06/01/1989","06/08/1989"
"9","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.76328682410531,4.45691308286041,59.5213077263907,10.0092909764498,6.41835542023182,"Logarithmic",3.47535091475584,"true",8.01093965210021,22.8867187684705,3.11095690401271,54.1136168932673,3.82570818439126,71.5729143112532,38854.855988557,78099.4035147277,22.2384423739044,6.0483631828865,22.2384423739044,2.3151144431904,24.7224028687924,4.84373536845669,91.4031137363054,1.7282261447981,22.5714550120756,2.4876223642379,91.6162384673953,6.90292888325639,122.839831029996,1.18516409117728,66.7243291810155,8.62427500542253,8.3969121077098,3.39580685831606,8.39315163902938,"true","06/01/1989","06/01/1989","06/08/1989",1.92600913858041,0.015502707622014,5.33982792403549,"06/01/1989","06/08/1989","06/01/1989","06/08/1989"
"10","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.2245355185587,4.67043659649789,73.6561288824305,92.2562529565766,13.8332958891988,"Logarithmic",3.29205206502229,"true",8.75534463860095,34.7434664086448,2.22718964051455,20.7800879383786,8.19997093640268,73.3962966203191,56643.3334074794,3255.18629971449,31.8821149265626,0.739886613137554,31.8821149265626,3.76717248372734,33.8026016019285,5.5939002642408,73.8782559754327,0.891534552443773,117.110466083977,4.92449975926429,47.0991604961455,4.74237181383651,166.312553850003,2.18357143574394,66.4591985195875,11.0813175141811,5.75269117252901,6.88886139774695,4.21919101383537,"true","06/01/1989","06/01/1989","06/08/1989",1.56739081675187,0.00187282397015952,8.98119439650327,"06/01/1989","06/08/1989","06/01/1989","06/08/1989"
