Varroa Population Simulation - Mar 22,2018  07:12:36 PM
VarroaPop Version 3.2.8.11 March 2018

                                        Capped  Capped                                                                      Prop           Conc          Conc                                             
            Colony  Adult  Adult         Drone   Wkr    Drone  Wkr    Drone  Wkr  Free   DBrood WBrood DMite  WMite  Mites  Mites  Colony Pollen Colony Nectar   Dead   Dead   Dead   Dead   Dead    Queen      Ave
     Date   Size   Drones   Wkr   Forgrs Brood  Brood   Larv   Larv    Eggs  Eggs Mites  Mites  Mites  /Cell  /Cell  Dying  Dying  Pollen  Pest  Nectar  Pest    DLarv  WLarv  DAdlt  WAdlt  Forgrs  Strength   Temp   Rain
Initial     22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00    0.0  0.000    0.0  0.000      0      0      0      0      0      4.474    0.000  0.000
01/01/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 10000.0  0.000 30000.0  0.000      0      0      0      0      0      4.474    0.000  0.000
01/02/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 9946.7  0.000 29847.0  0.000      0      0      0      0      0      4.474    0.000  0.000
01/03/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 9893.4  0.000 29694.1  0.000      0      0      0      0      0      4.474    0.000  0.000
01/04/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 9840.0  0.000 29541.1  0.000      0      0      0      0      0      4.474    0.000  0.000
01/05/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 9786.7  0.000 29388.2  0.000      0      0      0      0      0      4.474    0.000  0.000
01/06/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 9733.4  0.000 29235.2  0.000      0      0      0      0      0      4.474    0.000  0.000
01/07/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 9680.1  0.000 29082.3  0.000      0      0      0      0      0      4.474    0.000  0.000
01/08/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 9626.8  0.000 28929.3  0.000      0      0      0      0      0      4.474    0.000  0.000
01/09/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 9573.4  0.000 28776.4  0.000      0      0      0      0      0      4.474    0.000  0.000
01/10/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 9520.1  0.000 28623.4  0.000      0      0      0      0      0      4.474    0.000  0.000
01/11/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 9466.8  0.000 28470.5  0.000      0      0      0      0      0      4.474    0.000  0.000
01/12/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 9413.5  0.000 28317.5  0.000      0      0      0      0      0      4.474    0.000  0.000
01/13/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 9360.2  0.000 28164.6  0.000      0      0      0      0      0      4.474    0.000  0.000
01/14/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 9306.8  0.000 28011.6  0.000      0      0      0      0      0      4.474    0.000  0.000
01/15/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 9253.5  0.000 27858.7  0.000      0      0      0      0      0      4.474    0.000  0.000
01/16/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 9200.2  0.000 27705.7  0.000      0      0      0      0      0      4.474    0.000  0.000
01/17/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 9146.9  0.000 27552.8  0.000      0      0      0      0      0      4.474    0.000  0.000
01/18/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 9093.6  0.000 27399.8  0.000      0      0      0      0      0      4.474    0.000  0.000
01/19/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 9040.2  0.000 27246.8  0.000      0      0      0      0      0      4.474    0.000  0.000
01/20/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 8986.9  0.000 27093.9  0.000      0      0      0      0      0      4.474    0.000  0.000
01/21/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 8933.6  0.000 26940.9  0.000      0      0      0      0      0      4.474    0.000  0.000
01/22/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 8880.3  0.000 26788.0  0.000      0      0      0      0      0      4.474    1.000  0.000
01/23/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 8827.0  0.000 26635.0  0.000      0      0      0      0      0      4.474    1.500  0.000
01/24/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 8773.6  0.000 26482.1  0.000      0      0      0      0      0      4.474    1.000  0.000
01/25/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 8720.3  0.000 26329.1  0.000      0      0      0      0      0      4.474    2.000  0.000
01/26/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 8667.0  0.000 26176.2  0.000      0      0      0      0      0      4.474    0.000  0.000
01/27/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 8613.7  0.000 26023.2  0.000      0      0      0      0      0      4.474    0.000  0.000
01/28/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 8560.4  0.000 25870.3  0.000      0      0      0      0      0      4.474    2.000  0.000
01/29/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 8507.0  0.000 25717.3  0.000      0      0      0      0      0      4.474    0.000  0.000
01/30/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 8453.7  0.000 25564.4  0.000      0      0      0      0      0      4.474    1.500  0.000
01/31/1999  22360      0  18060   4300      0      0      0      0      0      0     20      0      0   0.00   0.00      0   0.00 8400.4  0.000 25411.4  0.000      0      0      0      0      0      4.474    1.000  0.000
02/01/1999  22360      0  18060   4300      0      0      0      0      0     20     20      0      0   0.00   0.00      0   0.00 8347.1  0.000 25258.5  0.000      0      0      0      0      0      4.474    1.000  0.000
02/02/1999  22360      0  18060   4300      0      0      0      0      0     20     20      0      0   0.00   0.00      0   0.00 8293.8  0.000 25105.5  0.000      0      0      0      0      0      4.474    0.000  0.000
02/03/1999  22360      0  18060   4300      0      0      0      0      0     20     20      0      0   0.00   0.00      0   0.00 8240.4  0.000 24952.5  0.000      0      0      0      0      0      4.474    0.000  0.000
02/04/1999  22354      0  17200   5154      0      0      0     20      0      0     20      0      0   0.00   0.00      0   0.00 8185.4  0.000 24799.6  0.000      0      0      0      0      0      4.474    0.000  0.000
02/05/1999  22348      0  16340   6008      0      0      0     20      0      0     20      0      0   0.00   0.00      0   0.00 8128.8  0.000 24646.7  0.000      0      0      0      0      0      4.474    0.000  0.000
02/06/1999  22341      0  15480   6861      0      0      0     20      0     32     20      0      0   0.00   0.00      0   0.00 8070.4  0.000 24493.8  0.000      0      0      0      0      0      4.474    1.500  0.000
02/07/1999  22334      0  14620   6985      0      0      0     20      0     32     20      0      0   0.00   0.00      0   0.00 8010.3  0.000 24341.0  0.000      0      0      0      0      0      4.474    0.000  0.000
02/08/1999  22326      0  13760   6983      0      0      0     20      0     32     20      0      0   0.00   0.00      0   0.00 7948.5  0.000 24188.1  0.000      0      0      0      0      0      4.474    0.000  0.000
02/09/1999  22318      0  12900   6980      0     20      0     32      0     56     20      0      0   0.00   0.00      0   0.00 7885.1  0.000 24035.3  0.000      0      0      0      0      0      4.474    2.500  0.000
02/10/1999  22309      0  12040   6977      0     20      0     32      0     56     20      0      0   0.00   0.00      0   0.00 7820.0  0.000 23882.6  0.000      0      0      0      0      0      4.474    0.000  0.000
02/11/1999  22299      0  11180   6974      0     20      0     32      0     56     20      0      0   0.00   0.00      0   0.00 7753.2  0.000 23729.8  0.000      0      0      0      0      0      4.474    0.000  0.000
02/12/1999  22289      0  10320   6971      0     20      0     88      0      0     20      0      0   0.00   0.00      0   0.00 7684.7  0.000 23577.1  0.000      0      0      0      0      0      4.474    0.000  0.000
02/13/1999  22278      0   9460   6968      0     20      0     88      0     20     20      0      0   0.00   0.00      0   0.00 7614.6  0.000 23424.5  0.000      0      0      0      0      0      4.474    0.500  0.000
02/14/1999  22267      0   8600   6964      0     52      0     56      0     64     20      0      0   0.00   0.00      0   0.00 7542.8  0.000 23271.8  0.000      0      0      0      0      0      4.474    1.500  0.000
02/15/1999  22255      0   7740   6961      0     52      0     56      0     64     20      0      0   0.00   0.00      0   0.00 7469.3  0.000 23119.3  0.000      0      0      0      0      0      4.474    0.000  0.000
02/16/1999  22243      0   6880   6957      0     52      0     76      0     44     20      0      0   0.00   0.00      0   0.00 7394.2  0.000 22966.7  0.000      0      0      0      0      0      4.474    0.000  0.000
02/17/1999  22230      0   6020   6953      0    108      0     64      0      0     20      0      0   0.00   0.00      0   0.00 7317.4  0.000 22814.2  0.000      0      0      0      0      0      4.474    0.000  0.000
02/18/1999  22216      0   5160   6948      0    108      0     64      0     47     20      0      0   0.00   0.00      0   0.00 7238.9  0.000 22661.8  0.000      0      0      0      0      0      4.474    1.500  0.000
02/19/1999  22202      0   4300   6944      0    108      0     64      0     70     20      0      0   0.00   0.00      0   0.00 7158.8  0.000 22509.4  0.000      0      0      0      0      0      4.474    0.500  0.000
02/20/1999  22187      0   3440   6939      0    108      0     64      0     93     20      0      0   0.00   0.00      0   0.00 7077.0  0.000 22357.1  0.000      0      0      0      0      0      4.474    0.500  0.000
02/21/1999  22172      0   2580   6935      0    128      0     91      0     96     20      0      0   0.00   0.00      0   0.00 6993.5  0.000 22204.8  0.000      0      0      0      0      0      4.474    1.500  0.000
02/22/1999  22176      0   1740   6936      0    152      0     70      0     73     20      0      0   0.00   0.00      0   0.00 6908.3  0.000 22052.5  0.000      0      0      0      0      0      4.474    0.000  0.000
02/23/1999  22160      0    880   6931      0    152      0     93      0    128     20      0      0   0.00   0.00      0   0.00 6821.3  0.000 21900.2  0.000      0      0      0      0      0      4.474    2.500  0.000
02/24/1999  22143      0     20   6925      0    152      0    143      0    169     20      0      0   0.00   0.00      0   0.00 6732.7  0.000 21748.1  0.000      0      0      0      0      0      4.474    3.000  0.000
