Varroa Population Simulation - Mar 22,2018  07:12:35 PM
VarroaPop Version 3.2.8.11 March 2018

                                        Capped  Capped                                                                      Prop           Conc          Conc                                             
            Colony  Adult  Adult         Drone   Wkr    Drone  Wkr    Drone  Wkr  Free   DBrood WBrood DMite  WMite  Mites  Mites  Colony Pollen Colony Nectar   Dead   Dead   Dead   Dead   Dead    Queen      Ave
     Date   Size   Drones   Wkr   Forgrs Brood  Brood   Larv   Larv    Eggs  Eggs Mites  Mites  Mites  /Cell  /Cell  Dying  Dying  Pollen  Pest  Nectar  Pest    DLarv  WLarv  DAdlt  WAdlt  Forgrs  Strength   Temp   Rain
Initial     22360      0  16191   6169      0      0      0      0      0      0    618      0      0   0.00   0.00      0   0.00    0.0  0.000    0.0  0.000      0      0      0      0      0      3.661    0.000  0.000
01/01/1999  22360      0  16191   6169      0      0      0      0      0      0    618      0      0   0.00   0.00      0   0.00 10000.0  0.000 30000.0  0.000      0      0      0      0      0      3.661    0.000  0.000
01/02/1999  22360      0  16191   6169      0      0      0      0      0      0    618      0      0   0.00   0.00      0   0.00 9942.9  0.000 29847.0  0.000      0      0      0      0      0      3.661    0.000  0.000
01/03/1999  22360      0  16191   6169      0      0      0      0      0      0    618      0      0   0.00   0.00      0   0.00 9885.9  0.000 29694.1  0.000      0      0      0      0      0      3.661    0.000  0.000
01/04/1999  22360      0  16191   6169      0      0      0      0      0      0    618      0      0   0.00   0.00      0   0.00 9828.8  0.000 29541.1  0.000      0      0      0      0      0      3.661    0.000  0.000
01/05/1999  22360      0  16191   6169      0      0      0      0      0      0    618      0      0   0.00   0.00      0   0.00 9771.8  0.000 29388.2  0.000      0      0      0      0      0      3.661    0.000  0.000
01/06/1999  22360      0  16191   6169      0      0      0      0      0      0    618      0      0   0.00   0.00      0   0.00 9714.7  0.000 29235.2  0.000      0      0      0      0      0      3.661    0.000  0.000
01/07/1999  22360      0  16191   6169      0      0      0      0      0      0    618      0      0   0.00   0.00      0   0.00 9657.7  0.000 29082.3  0.000      0      0      0      0      0      3.661    0.000  0.000
01/08/1999  22360      0  16191   6169      0      0      0      0      0      0    618      0      0   0.00   0.00      0   0.00 9600.6  0.000 28929.3  0.000      0      0      0      0      0      3.661    0.000  0.000
01/09/1999  22360      0  16191   6169      0      0      0      0      0      0    618      0      0   0.00   0.00      0   0.00 9543.5  0.000 28776.4  0.000      0      0      0      0      0      3.661    0.000  0.000
