Varroa Population Simulation - Mar 22,2018  07:12:24 PM
VarroaPop Version 3.2.8.11 March 2018

                                        Capped  Capped                                                                      Prop           Conc          Conc                                             
            Colony  Adult  Adult         Drone   Wkr    Drone  Wkr    Drone  Wkr  Free   DBrood WBrood DMite  WMite  Mites  Mites  Colony Pollen Colony Nectar   Dead   Dead   Dead   Dead   Dead    Queen      Ave
     Date   Size   Drones   Wkr   Forgrs Brood  Brood   Larv   Larv    Eggs  Eggs Mites  Mites  Mites  /Cell  /Cell  Dying  Dying  Pollen  Pest  Nectar  Pest    DLarv  WLarv  DAdlt  WAdlt  Forgrs  Strength   Temp   Rain
Initial     22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00    0.0  0.000    0.0  0.000      0      0      0      0      0      3.707    0.000  0.000
01/01/1999  22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00 10000.0  0.000 30000.0  0.000      0      0      0      0      0      3.707    0.000  0.000
01/02/1999  22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00 9946.7  0.000 29847.0  0.000      0      0      0      0      0      3.707    0.000  0.000
01/03/1999  22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00 9893.4  0.000 29694.1  0.000      0      0      0      0      0      3.707    0.000  0.000
01/04/1999  22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00 9840.0  0.000 29541.1  0.000      0      0      0      0      0      3.707    0.000  0.000
01/05/1999  22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00 9786.7  0.000 29388.2  0.000      0      0      0      0      0      3.707    0.000  0.000
01/06/1999  22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00 9733.4  0.000 29235.2  0.000      0      0      0      0      0      3.707    0.000  0.000
01/07/1999  22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00 9680.1  0.000 29082.3  0.000      0      0      0      0      0      3.707    0.000  0.000
01/08/1999  22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00 9626.8  0.000 28929.3  0.000      0      0      0      0      0      3.707    0.000  0.000
01/09/1999  22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00 9573.4  0.000 28776.4  0.000      0      0      0      0      0      3.707    0.000  0.000
01/10/1999  22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00 9520.1  0.000 28623.4  0.000      0      0      0      0      0      3.707    0.000  0.000
01/11/1999  22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00 9466.8  0.000 28470.5  0.000      0      0      0      0      0      3.707    0.000  0.000
01/12/1999  22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00 9413.5  0.000 28317.5  0.000      0      0      0      0      0      3.707    0.000  0.000
01/13/1999  22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00 9360.2  0.000 28164.6  0.000      0      0      0      0      0      3.707    0.000  0.000
01/14/1999  22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00 9306.8  0.000 28011.6  0.000      0      0      0      0      0      3.707    0.000  0.000
01/15/1999  22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00 9253.5  0.000 27858.7  0.000      0      0      0      0      0      3.707    0.000  0.000
01/16/1999  22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00 9200.2  0.000 27705.7  0.000      0      0      0      0      0      3.707    0.000  0.000
01/17/1999  22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00 9146.9  0.000 27552.8  0.000      0      0      0      0      0      3.707    0.000  0.000
01/18/1999  22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00 9093.6  0.000 27399.8  0.000      0      0      0      0      0      3.707    0.000  0.000
01/19/1999  22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00 9040.2  0.000 27246.8  0.000      0      0      0      0      0      3.707    0.000  0.000
01/20/1999  22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00 8986.9  0.000 27093.9  0.000      0      0      0      0      0      3.707    0.000  0.000
01/21/1999  22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00 8933.6  0.000 26940.9  0.000      0      0      0      0      0      3.707    0.000  0.000
01/22/1999  22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00 8880.3  0.000 26788.0  0.000      0      0      0      0      0      3.707    1.000  0.000
01/23/1999  22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00 8827.0  0.000 26635.0  0.000      0      0      0      0      0      3.707    1.500  0.000
01/24/1999  22360      0  18060   1188      0      0      0      0      0      0   2031      0      0   0.00   0.00      0   0.00 8773.6  0.000 26482.1  0.000      0      0      0      0      0      3.707    1.000  0.000
