Varroa Population Simulation - Mar 22,2018  07:12:52 PM
VarroaPop Version 3.2.8.11 March 2018

                                        Capped  Capped                                                                      Prop           Conc          Conc                                             
            Colony  Adult  Adult         Drone   Wkr    Drone  Wkr    Drone  Wkr  Free   DBrood WBrood DMite  WMite  Mites  Mites  Colony Pollen Colony Nectar   Dead   Dead   Dead   Dead   Dead    Queen      Ave
     Date   Size   Drones   Wkr   Forgrs Brood  Brood   Larv   Larv    Eggs  Eggs Mites  Mites  Mites  /Cell  /Cell  Dying  Dying  Pollen  Pest  Nectar  Pest    DLarv  WLarv  DAdlt  WAdlt  Forgrs  Strength   Temp   Rain
Initial     22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00    0.0  0.000    0.0  0.000      0      0      0      0      0      4.859    0.000  0.000
01/01/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 10000.0  0.000 30000.0  0.000      0      0      0      0      0      4.859    0.000  0.000
01/02/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 9948.1  0.000 29847.0  0.000      0      0      0      0      0      4.859    0.000  0.000
01/03/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 9896.2  0.000 29694.1  0.000      0      0      0      0      0      4.859    0.000  0.000
01/04/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 9844.3  0.000 29541.1  0.000      0      0      0      0      0      4.859    0.000  0.000
01/05/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 9792.4  0.000 29388.2  0.000      0      0      0      0      0      4.859    0.000  0.000
01/06/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 9740.5  0.000 29235.2  0.000      0      0      0      0      0      4.859    0.000  0.000
01/07/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 9688.6  0.000 29082.3  0.000      0      0      0      0      0      4.859    0.000  0.000
01/08/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 9636.8  0.000 28929.3  0.000      0      0      0      0      0      4.859    0.000  0.000
01/09/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 9584.9  0.000 28776.4  0.000      0      0      0      0      0      4.859    0.000  0.000
01/10/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 9533.0  0.000 28623.4  0.000      0      0      0      0      0      4.859    0.000  0.000
01/11/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 9481.1  0.000 28470.5  0.000      0      0      0      0      0      4.859    0.000  0.000
01/12/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 9429.2  0.000 28317.5  0.000      0      0      0      0      0      4.859    0.000  0.000
01/13/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 9377.3  0.000 28164.6  0.000      0      0      0      0      0      4.859    0.000  0.000
01/14/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 9325.4  0.000 28011.6  0.000      0      0      0      0      0      4.859    0.000  0.000
01/15/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 9273.5  0.000 27858.7  0.000      0      0      0      0      0      4.859    0.000  0.000
01/16/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 9221.6  0.000 27705.7  0.000      0      0      0      0      0      4.859    0.000  0.000
01/17/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 9169.7  0.000 27552.8  0.000      0      0      0      0      0      4.859    0.000  0.000
01/18/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 9117.8  0.000 27399.8  0.000      0      0      0      0      0      4.859    0.000  0.000
01/19/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 9065.9  0.000 27246.8  0.000      0      0      0      0      0      4.859    0.000  0.000
01/20/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 9014.1  0.000 27093.9  0.000      0      0      0      0      0      4.859    0.000  0.000
01/21/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 8962.2  0.000 26940.9  0.000      0      0      0      0      0      4.859    0.000  0.000
01/22/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 8910.3  0.000 26788.0  0.000      0      0      0      0      0      4.859    1.000  0.000
01/23/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 8858.4  0.000 26635.0  0.000      0      0      0      0      0      4.859    1.500  0.000
01/24/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 8806.5  0.000 26482.1  0.000      0      0      0      0      0      4.859    1.000  0.000
01/25/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 8754.6  0.000 26329.1  0.000      0      0      0      0      0      4.859    2.000  0.000
01/26/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 8702.7  0.000 26176.2  0.000      0      0      0      0      0      4.859    0.000  0.000
01/27/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 8650.8  0.000 26023.2  0.000      0      0      0      0      0      4.859    0.000  0.000
01/28/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 8598.9  0.000 25870.3  0.000      0      0      0      0      0      4.859    2.000  0.000
01/29/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 8547.0  0.000 25717.3  0.000      0      0      0      0      0      4.859    0.000  0.000
01/30/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 8495.1  0.000 25564.4  0.000      0      0      0      0      0      4.859    1.500  0.000
01/31/1999  22360      0  18774   3586      0      0      0      0      0      0   1060      0      0   0.00   0.00      0   0.00 8443.2  0.000 25411.4  0.000      0      0      0      0      0      4.859    1.000  0.000
02/01/1999  22360      0  18774   3586      0      0      0      0      0     20   1060      0      0   0.00   0.00      0   0.00 8391.3  0.000 25258.5  0.000      0      0      0      0      0      4.859    1.000  0.000
02/02/1999  22360      0  18774   3586      0      0      0      0      0     20   1060      0      0   0.00   0.00      0   0.00 8339.5  0.000 25105.5  0.000      0      0      0      0      0      4.859    0.000  0.000
02/03/1999  22360      0  18774   3586      0      0      0      0      0     20   1060      0      0   0.00   0.00      0   0.00 8287.6  0.000 24952.5  0.000      0      0      0      0      0      4.859    0.000  0.000
02/04/1999  22355      0  17880   4475      0      0      0     20      0      0   1060      0      0   0.00   0.00      0   0.00 8233.9  0.000 24799.6  0.000      0      0      0      0      0      4.859    0.000  0.000
02/05/1999  22350      0  16986   5364      0      0      0     20      0      0   1060      0      0   0.00   0.00      0   0.00 8178.5  0.000 24646.7  0.000      0      0      0      0      0      4.859    0.000  0.000
02/06/1999  22344      0  16092   6252      0      0      0     20      0     33   1060      0      0   0.00   0.00      0   0.00 8121.3  0.000 24493.8  0.000      0      0      0      0      0      4.859    1.500  0.000
02/07/1999  22338      0  15198   7140      0      0      0     20      0     33   1060      0      0   0.00   0.00      0   0.00 8062.4  0.000 24340.9  0.000      0      0      0      0      0      4.859    0.000  0.000
02/08/1999  22331      0  14304   8027      0      0      0     20      0     33   1060      0      0   0.00   0.00      0   0.00 8001.7  0.000 24188.1  0.000      0      0      0      0      0      4.859    0.000  0.000
02/09/1999  22323      0  13410   8913      0     20      0     33      0     59   1056      0      4   0.00   0.20      0   0.00 7939.3  0.000 24035.3  0.000      0      0      0      0      0      4.859    2.500  0.000
02/10/1999  22315      0  12516   9799      0     20      0     33      0     59   1056      0      4   0.00   0.20      0   0.00 7875.1  0.000 23882.5  0.000      0      0      0      0      0      4.859    0.000  0.000
02/11/1999  22306      0  11622  10684      0     20      0     33      0     59   1056      0      4   0.00   0.20      0   0.00 7809.1  0.000 23729.7  0.000      0      0      0      0      0      4.859    0.000  0.000
02/12/1999  22297      0  10728  11569      0     20      0     92      0      0   1056      0      4   0.00   0.20      0   0.00 7741.5  0.000 23577.0  0.000      0      0      0      0      0      4.859    0.000  0.000
02/13/1999  22287      0   9834  12453      0     20      0     92      0     22   1056      0      4   0.00   0.20      0   0.00 7672.1  0.000 23424.3  0.000      0      0      0      0      0      4.859    0.500  0.000
02/14/1999  22276      0   8940  13336      0     53      0     59      0     68   1049      0     11   0.00   0.21      0   0.00 7600.9  0.000 23271.6  0.000      0      0      0      0      0      4.859    1.500  0.000
02/15/1999  22265      0   8046  14219      0     53      0     59      0     68   1049      0     11   0.00   0.21      0   0.00 7528.0  0.000 23119.0  0.000      0      0      0      0      0      4.859    0.000  0.000
02/16/1999  22253      0   7152  15101      0     53      0     81      0     46   1049      0     11   0.00   0.21      0   0.00 7453.4  0.000 22966.4  0.000      0      0      0      0      0      4.859    0.000  0.000
02/17/1999  22241      0   6258  15820      0    112      0     68      0      0   1037      0     23   0.00   0.21      0   0.00 7377.0  0.000 22813.9  0.000      0      0      0      0      0      4.859    0.000  0.000
02/18/1999  22228      0   5364  15811      0    112      0     68      0     51   1037      0     23   0.00   0.21      0   0.00 7298.9  0.000 22661.4  0.000      0      0      0      0      0      4.859    1.500  0.000
02/19/1999  22215      0   4470  15802      0    112      0     68      0     75   1037      0     23   0.00   0.21      0   0.00 7219.0  0.000 22509.0  0.000      0      0      0      0      0      4.859    0.500  0.000
02/20/1999  22201      0   3576  15792      0    112      0     68      0    100   1037      0     23   0.00   0.21      0   0.00 7137.5  0.000 22356.6  0.000      0      0      0      0      0      4.859    0.500  0.000
02/21/1999  22186      0   2682  15781      0    134      0     97      0    102   1033      0     27   0.00   0.20      0   0.00 7054.2  0.000 22204.3  0.000      0      0      0      0      0      4.859    1.500  0.000
02/22/1999  22191      0   1808  15785      0    160      0     75      0     78   1042      0     33   0.00   0.21      0   0.00 6969.0  0.000 22051.9  0.000      0      0      0      0      0      4.859    0.000  0.000
02/23/1999  22175      0    914  15773      0    160      0    100      0    136   1042      0     33   0.00   0.21      0   0.00 6882.1  0.000 21899.6  0.000      0      0      0      0      0      4.859    2.500  0.000
02/24/1999  22159      0     20  15762      0    160      0    153      0    181   1042      0     33   0.00   0.21      0   0.00 6793.4  0.000 21747.4  0.000      0      0      0      0      0      4.859    3.000  0.000
02/25/1999  22143      0     20  15750      0    160      0    153      0    294   1042      0     33   0.00   0.21      0   0.00 6704.8  0.000 21595.2  0.000      0      0      0      0      0      4.859    3.500  0.000
02/26/1999  22127      0     20  15739      0    211      0    185      0    338   1031      0     44   0.00   0.21      0   0.00 6616.3  0.000 21443.1  0.000      0      0      0      0      0      4.859    4.000  0.000
02/27/1999  22144      0     53  15751      0    202      0    259      0    325   1056      0     42   0.00   0.21      0   0.00 6527.7  0.000 21290.9  0.000      0      0      0      0      0      4.859    2.500  0.000
02/28/1999  22128      0     53  15740      0    227      0    347      0    283   1051      0     47   0.00   0.21      0   0.00 6439.1  0.000 21138.8  0.000      0      0      0      0      0      4.859    2.000  0.000
03/01/1999  22112      0     53  15728      0    280      0    421      4    382   1040      0     58   0.00   0.21      0   0.00 6350.6  0.000 20986.7  0.000      0      0      0      0      0      4.859    2.500  0.000
03/02/1999  22155      0    112  15759      0    221      0    506      7    485   1094      0     46   0.00   0.21      0   0.00 6261.9  0.000 20834.5  0.000      0      0      0      0      0      4.859    2.000  0.000
03/03/1999  22139      0    112  15748      0    304      0    494      9    564   1076      0     64   0.00   0.21      0   0.00 6173.2  0.000 20682.3  0.000      0      0      0      0      0      4.859    1.500  0.000
03/04/1999  22123      0    112  15736      0    402      4    622      6    450   1055      0     85   0.00   0.21      0   0.00 6084.7  0.000 20530.2  0.000      0      0      0      0      0      4.859    1.000  0.000
03/05/1999  22107      0    112  15725      0    515      7    697      3    335   1031      0    109   0.00   0.21      0   0.00 5996.2  0.000 20378.2  0.000      0      0      0      0      0      4.859    0.500  0.000
03/06/1999  22113      0    134  15729      0    620      9    720      2    297   1024      0    131   0.00   0.21      0   0.00 5907.7  0.000 20226.1  0.000      0      0      0      0      0      4.859    1.000  0.000
03/07/1999  22143      0    180  15750      0    659     10    747      3    335   1051      0    138   0.00   0.21      0   0.00 5819.0  0.000 20073.9  0.000      0      0      0      0      0      4.859    1.500  0.000
03/08/1999  22127      0    180  15739      0    730     10    749      3    262   1036      0    153   0.00   0.21      0   0.00 5730.4  0.000 19921.8  0.000      0      0      0      0      0      4.859    0.000  0.000
03/09/1999  22111      0    180  15728      0    956     11    635      2    150    989      0    200   0.00   0.21      0   0.00 5641.9  0.000 19769.7  0.000      0      0      0      0      0      4.859    0.000  0.000
03/10/1999  22095      0    180  15716      0   1144     13    597      0      0    952      0    237   0.00   0.21      0   0.00 5553.5  0.000 19617.7  0.000      0      0      0      0      0      4.859    0.000  0.000
03/11/1999  22130      0    231  15741      4   1243      9    447      0      0    964      1    262   0.25   0.21      0   0.00 5465.0  0.000 19465.6  0.000      0      0      0      0      0      4.859    0.000  0.000
03/12/1999  22138      0    255  15747      7   1331      6    335      0      0    955      2    284   0.29   0.21      0   0.00 5376.6  0.000 19313.4  0.000      0      0      0      0      0      4.859    0.000  0.000
03/13/1999  22147      0    280  15753      9   1379      4    262      1    112    957      2    296   0.22   0.21      0   0.00 5288.4  0.000 19161.2  0.000      0      0      0      0      0      4.859    1.000  0.000
03/14/1999  22184      0    333  15780     10   1438      3    150      4    300    982      2    309   0.20   0.21      0   0.00 5200.4  0.000 19008.9  0.000      0      0      0      0      0      4.859    2.000  0.000
03/15/1999  22168      0    313  15768     10   1588      3      0      8    526    953      2    338   0.20   0.21      0   0.00 5112.4  0.000 18856.6  0.000      0      0      0      0      0      4.859    2.500  0.000
03/16/1999  22235      0    396  15816     11   1505      3    112     12    713   1030      4    320   0.36   0.21      0   0.00 5024.4  0.000 18704.1  0.000      0      0      0      0      0      4.859    3.500  0.000
03/17/1999  22317      0    494  15874     13   1407      4    300     15    859   1119      8    299   0.62   0.21      0   0.00 4936.4  0.000 18551.3  0.000      0      0      0      0      0      4.859    4.000  0.000
03/18/1999  22414      0    607  15943     13   1294      8    526     16    932   1222      8    275   0.62   0.21      0   0.00 4848.5  0.000 18398.2  0.000      0      0      0      0      0      4.859    3.500  0.000
03/19/1999  22525      0    734  16022     13   1167     13    825     16    895   1335      8    249   0.62   0.21      0   0.00 4759.0  0.000 18244.6  0.000      0      0      0      0      0      4.859    3.000  0.000
03/20/1999  22594      0    786  16071     13   1082     19   1159     15    860   1409      8    232   0.62   0.21      0   0.00 4669.7  0.000 18090.9  0.000      0      0      0      0      0      4.859    3.500  0.000
03/21/1999  22649      0    857  16110     13   1123     24   1346     15    823   1443      8    247   0.62   0.22      0   0.00 4578.8  0.000 17936.9  0.000      0      0      0      0      0      4.859    3.000  0.000
03/22/1999  22859      0   1083  16260     13   1085     29   1420     14    786   1597      8    252   0.62   0.23      0   0.00 4489.1  0.000 17782.2  0.000      0      0      0      0      0      4.859    2.500  0.000
03/23/1999  23031      0   1212  16382     14   1123     33   1493     12    674   1686      8    287   0.57   0.26      0   0.00 4398.5  0.000 17626.8  0.000      0      0      0      0      0      4.859    2.000  0.000
03/24/1999  23165      0   1362  16477     17   1272     35   1456      9    562   1738      9    355   0.53   0.28      0   0.00 4307.2  0.000 17471.0  0.000      0      0      0      0      0      4.859    1.500  0.000
03/25/1999  23265      4   1474  16549     17   1494     35   1347      6    449   1732      9    450   0.53   0.30      0   0.00 4216.3  0.000 17314.9  0.000      0      0      0      0      0      4.859    1.000  0.000
03/26/1999  23325      7   1547  16591     19   1720     33   1235      6    449   1691     10    546   0.53   0.32      0   0.00 4125.7  0.000 17158.6  0.000      0      0      0      0      0      4.859    2.000  0.000
03/27/1999  23423      9   1637  16661     23   1870     29   1123      8    524   1690     12    623   0.52   0.33      0   0.00 4034.9  0.000 17001.9  0.000      0      0      0      0      0      4.859    2.500  0.000
03/28/1999  23558     10   1741  16757     27   2019     25    936     12    674   1706     14    703   0.52   0.35      0   0.00 3943.5  0.000 16844.7  0.000      0      0      0      0      0      4.859    3.000  0.000
03/29/1999  23542     10   1741  16746     32   2281     23    861     14    786   1605     16    802   0.50   0.35      0   0.00 3852.4  0.000 16687.6  0.000      0      0      0      0      0      4.859    3.500  0.000
03/30/1999  23527     11   1741  16735     36   2506     22    861     16    895   1521     16    885   0.44   0.35      0   0.00 3761.9  0.000 16530.5  0.000      0      0      0      0      0      4.859    4.000  0.000
03/31/1999  23513     13   1741  16725     39   2693     22    936     17    967   1452     14    953   0.36   0.35      0   0.00 3672.3  0.000 16373.5  0.000      0      0      0      0      0      4.859    4.000  0.000
04/01/1999  23513     13   1690  16725     43   2843     23   1085     28   1184   1399     15   1005   0.35   0.35      0   0.00 3582.8  0.000 16216.5  0.000      0      0      0      0      0      4.859    4.500  0.000
04/02/1999  23513     13   1666  16725     46   2955     26   1307     41   1464   1360     16   1043   0.35   0.35      0   0.00 3490.5  0.000 16059.5  0.000      0      0      0      0      0      4.859    5.500  0.000
