"","weather_file","sim_start","sim_end","queenstrength","wkrdrnratio","drnmitesurvive","wkrmitesurvive","fgrlifespan","miteimmtype","RQQueenStrength","rqenable","rqscheduled","adslope","adLD50","adslopec","adLD50c","lslope","lLD50","kow","koc","halflife","halflife.1","cl4pollen","cl4nectar","cl5pollen","cl5nectar","cldpollen","cldnectar","ca13pollen","ca13nectar","ca410pollen","ca410nectar","ca1120pollen","ca1120nectar","ptrips","ntrips","pload","nload","foliar_appdate","foliar_begin","foliar_end","soilp","soilfoc","seedconc","soil_begin","soil_end","seed_begin","seed_end"
"1","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.72887929249555,1.41620138846338,81.894128001295,95.1658407691866,13.8683218061924,"Logarithmic",3.79418729990721,"true","true",3.30013668909669,0.555093212722335,1.4581288350746,73.5470868543093,5.08413794636726,44.7828494203917,40520.1028907727,65049.657835806,7.73442628998309,7.73442628998309,2.67890287470073,28.3652822487056,5.51169009134173,1.40476191882044,3.88161290762946,113.495005317964,3.15873998291791,86.1660332232714,5.91719788529445,59.147299900651,0.333151234081015,78.7078937329352,21.6798515338451,41.9005530709401,13.687425410375,46.8605090957135,"07/01/1989","07/01/1989","07/14/1989",1.72372910054401,0.0163844288047403,9.9730499999132,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"2","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.3526350306347,1.24247055500746,1.35115664452314,0.553094805218279,11.3095742352307,"Logarithmic",1.49601401109248,"true","true",5.45292979106307,0.178064609491499,7.11874124919996,41.9283220275582,6.33518230356276,63.8429114945829,9386.82738180859,71440.6074790366,0.681709056743421,0.681709056743421,2.8140925001353,77.1098081953824,3.74619405996054,103.459062043112,1.39741310337558,148.531798145268,5.72365210559219,30.1993047259748,3.90059899981134,164.51623769477,0.733147931518033,54.8631103523076,17.6718689850532,40.6397025510669,14.981786608696,49.5575775112957,"07/01/1989","07/01/1989","07/14/1989",1.11570842331275,0.00725410003890283,9.22994695114903,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"3","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.96874381694943,3.85347640234977,64.9618502240628,17.2307888511568,8.93963585048914,"Logarithmic",3.25335477944463,"true","true",4.84676880203187,0.225824672053801,2.08942276681773,47.5331209734618,6.6527440957725,87.2797231276508,44743.1063355546,42109.9742601013,7.15185572891496,7.15185572891496,2.99194467440248,10.8815310522914,1.8797529861331,68.6742037301883,4.5921622524038,37.7526235417463,6.2821571117267,20.4435143247247,3.86010084941518,175.872821388766,1.41497941617854,50.5674259364605,9.3000689856708,41.71656118799,4.18816357851028,93.5673710191622,"07/01/1989","07/01/1989","07/14/1989",1.37189755612053,0.00921069322573021,4.46854086383246,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"4","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.39960705954581,4.83623513579369,36.3194855861366,27.8073795838282,4.35280532669276,"Tangent",4.76666651200503,"true","true",8.46352208964527,0.17849874191219,6.60264556482434,79.5485223860152,1.7190404497087,80.5221884218052,69221.221334158,92932.0611452446,29.1899868489243,29.1899868489243,1.04009861405939,20.2334598870948,1.32332402095199,24.3179380428046,4.68002769118175,32.8179998206906,5.73283456712961,46.4342311955988,6.16505877168384,109.688338292763,1.56843026541173,78.0162770487368,26.4669539812021,44.0032965866849,12.1121539557353,59.8396027716808,"07/01/1989","07/01/1989","07/14/1989",1.20413560746238,0.00408897722652182,2.25908812345006,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"5","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.08803547732532,3.40049881394953,13.5472485097125,78.6028898321092,7.72468751855195,"Exponential",3.66630357783288,"true","true",4.01911727525294,0.556037656138651,6.7391516242642,0.438161075856304,5.3667413610965,62.1108130888222,74700.112376879,61418.3434020039,26.5340621861396,26.5340621861396,3.07229776121676,85.6186414137483,4.73875954281539,95.9276944748126,2.71202406613156,75.9486460243352,7.10796041069552,81.5436921268702,2.95580424566288,118.18363499362,2.69950470118783,58.5223975777626,25.7830032338388,4.85711804404855,7.91827878169715,40.9713737061247,"07/01/1989","07/01/1989","07/14/1989",1.58016129559837,0.00782408212311566,2.09224218549207,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"6","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.73100875969976,2.81319191679358,72.0617399783805,25.7466661278158,11.7765243137255,"Tangent",1.83749909512699,"true","true",1.94890620186925,0.617286493392196,4.96781834331341,19.5843747023833,2.63851327076554,13.6974265110618,46897.8835286544,54052.5660959524,33.099925002642,33.099925002642,3.75049722474068,35.1298784371465,0.210601554717869,0.344634032808244,3.12297921208665,77.3576021427289,6.21755630178377,90.0373625569046,4.95334440607112,184.12513715215,2.2826160939876,35.8802336081862,17.7191899325699,6.70357501599938,14.0216064862907,84.5491516962647,"07/01/1989","07/01/1989","07/14/1989",1.80624544736929,0.00156089190184139,2.74421419273131,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"7","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.81336699053645,2.74216483160853,93.7730582663789,11.7284055566415,7.73767237737775,"Sine",1.27523424755782,"true","true",5.82495432905853,0.505407731747488,9.53807163145393,88.8515194245575,5.24715061672032,22.5690295612705,61281.5774347255,18584.621301586,0.873907322948798,0.873907322948798,0.98410412017256,45.0664412230253,3.97659285971895,30.1782866707072,5.3161494852975,89.4195086206309,4.97840839978307,48.1516874022782,7.4802890404826,178.397465376183,2.94584787636995,47.5684853456914,12.6808732454665,25.4258658951148,10.7392536792904,50.7080441107973,"07/01/1989","07/01/1989","07/14/1989",1.75203716102988,0.00505283759627491,2.74830973730423,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"8","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.20020606275648,1.06416928954422,95.9056976484135,77.62859496288,11.785457033664,"Polynomial",2.92118815891445,"true","true",3.72057016193867,0.367963802323444,1.053937274497,18.5011245973988,4.64476795122027,77.4674875600538,74387.2153108493,34075.1300286315,29.9904391921125,29.9904391921125,1.07427412550896,4.96452902443707,4.01569598726928,6.1170834582299,5.39829647121951,108.799511182588,4.18735245503485,73.3569912426174,6.22662814585492,27.0809495728463,2.1958261183463,66.3342772237957,25.2217913274653,5.30173929873854,4.51149311568588,49.8182505648583,"07/01/1989","07/01/1989","07/14/1989",1.67417064751498,0.00995701255602762,4.28097031405196,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"9","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.31407850142568,1.98570679780096,28.8115376606584,98.6663384363055,10.0281613338739,"Tangent",2.01824845839292,"true","true",4.80569233559072,0.507141376752174,3.18523345328867,20.6160403669812,7.2358088940382,43.9952096928568,63003.4716077823,14059.7134465615,29.1578239260009,29.1578239260009,0.383090129122138,16.7836215579882,4.13988470518962,142.527408082969,0.141654535196722,66.0028268932365,2.30290658520535,65.3278397209942,7.35144247300923,128.920357543975,1.4995880140923,80.5128901638091,6.89378595538437,24.4074172265828,8.70715146418661,55.3986081597395,"07/01/1989","07/01/1989","07/14/1989",1.34479297255166,0.00236708824383095,9.11187662370503,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"10","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.2181693026796,3.86742904502898,92.5186404259875,31.1037879670039,7.36957033723593,"Cosine",2.69996451586485,"true","true",3.72865257039666,0.20069634297071,9.12448623101227,93.2246865705601,8.1015913002193,35.6504028480945,86427.8321222408,93973.4147029128,19.6917851370294,19.6917851370294,0.65846755169332,90.4543678509071,3.75332645047456,68.5433915932663,1.44118944788352,40.2924175607041,5.23682946786284,94.7522209584713,2.92616186430678,137.894475953653,1.77247177180834,22.0309893600643,18.7378330016509,23.2209858205169,5.74592663440853,82.8330288641155,"07/01/1989","07/01/1989","07/14/1989",1.66867164848372,0.00892287089000456,8.44539038510993,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
